prompt,references_past
"giant specalized mace made of red fire with a ruby gem, high quality 3D render, concept art, 4K, UHD, High quality, Trending on Artstation HQ",no
"emissary space by arthur haas and bruce pennington and john schoenherr, planet hoth, snowy mountains, blue hour, cinematic matte painting, 8 k, color palate alien planet under arctic moonlight by moebius, dark color palate,",no
pepe the frog by norman rockwell,no
claire silver art raise the bar,no
,error
"gothic necrolord female with zombie servents, digital painting, liminal eerie midnight backlit, a picture taken by Michael Komarck and Daniel Ljunggren",no
yugoslavian brutalist concrete monument,yes
"celine dion crying, outside in dumpster lot",no
"a portrait of a stunning beautiful elite jessica jones gundam pilot, with an intricate, detailed, urban inspired hiphop afro futuristic helmet, vector behance hd jesper ejsing, rhads, makoto shinkai, lois van baarle, ilya kuvshinov, rossdraws, hd, 3 2 k, ilya kuvshinov, gustav klimt",no
"Graphic Illustration, Creative Design, Gibbon, Techwear, Cyberpunk, Full Body Portrait, Character Design, by pilotredsun",no
"john wick with the avengers mcu, dramatic, epic, cinematic",no
"elon musk, by colin campbell cooper",yes
a giant robot being built,no
"a photo of a female made out of hexagons stone, trying to feel the rain, 5 0 mm lens, f 1. 4, sharp focus, ethereal, emotionally evoking, head in focus, volumetric lighting, 8 k",no
"vfx film closeup, futuristic mongolian biker warriors, war hammer 4 0 k, godking armor, sci - fi mongolian village, robot stand - off, war, battlefield, flat color profile low - key lighting award winning photography arri alexa cinematography, hyper real photorealistic cinematic, atmospheric cool colorgrade",no
"a beautiful stunning fantasy matte digital painting of the cityscape of the underwater city of Atlantis, art nouveau, vibrant color palette, by Alphonse Mucha and Tyler Edlin, trending on artstation hq",no
a photograph of danny devito after a truly disastrous spaghetti incident,no
"color medium shot portrait of 50-year-old woman from Norway with short hair, candid street portrait in the style of Rehahn award winning, Sony a7R",no
"an old, filthy, broken, 1960s-era, retro device, made of brushed steel, for displaying recipes, digital pong screen, set on a kitchen counter, dramatic constrasting light, redshift render, but as high contrast photography, featured on behance, golden ratio, f32, well composed, cohesive, from the show X-Files",yes
"medieval fantasy knight standing in a field, many planets in the sky behind him, craters, melancholy tone, composition, extremely detailed,",yes
"sandy Rock Texture, flat, albedo, texture, asset, high resolution",no
"a huge square with esoteric building with spheres, by piranesi, high quality, high detailed",no
"fursona character portrait of an albino mountain lion wearing a yellow button-down shirt and green slacks. hidari, color page, tankoban, 4K, tone mapping, Akihiko Yoshida.",no
"Mysterious photo of a man alone in the dark on his computer in his hotel room, dark",no
"bobby hill and lebron james taking a selfie, nba, kill of the hill, oil on canvas by william sidney mount, trending on artstation",no
"eerie atmospheric otherworldly planet by gerald brom and glenn barr, epic cinematic matte painting",no
"movie poster for banned media titled \'Gremlins 3 New World Order\', directed by Joe Dante, Nathan Fielder, Groucho Marx and REDACTED | text reads \'Gremlins 3 New World Order\' | Gremlins 3 movie poster",no
"formula one car, synthwave illustration, motion blur",no
fluffy bunny jump into a portal,no
"portrait of a woman wearing a white embroidered translucent silicone mask and white neon blue frizzy hair buns, wearing a black bodysuit by alexander mcqueen, cream white background, soft diffused light, biotechnology, humanoide robot, bjork aesthetic, translucent, by rineke dijkstra, intricate details, highly detailed, masterpiece,",no
a hipster shibu inu with a moustache. realistic. photo. photorealistic. detailed. high quality. high resolution. lossless quality. lossless. 8 k. hdr. 4 k. 8 k resolution. 1 6 k resolution,no
"Quetta skyline background, rich vivid colors, ambient lighting, dynamic lighting, 4k, HQ, official media, anime key visual, makoto shinkai, ilya kuvshinov, lois van baarle, rossdraws, detailed, trending on artstation",no
"humans fall flat, highly detailed, art by michelangelo,",no
apple design of a cup of coffe,no
"a chimpanzee graffiti artist, digital painting masterpiece, painted by joji morikawa, by osamu tezuka, by yukito kishiro, by ikuto yamashita, 4 k wallpaper, beautiful, gorgeous",no
gustav klimt harley davidson motorcycle,no
"Screenshot of Animal Crossing for NES, 1989, 8-bit, pixel art",no
"watercolor gray baby elephant with trunk up in air and confetti flying in air, white background, blank background",no
"god with three hands, a dark entity made of mist and malice and smoke and subterfuge, moonlight, horror, mystery, spooky, paranormal monster, photorealism, dramatic lighting, by wayne barlowe, children's book, illustration, trending on artstation",no
"general grievous from star wars, a wreath of acacia on his head, wrapped in branches of thorns in space, ultra hd, Painting By Rene Margitte, unreal 5, DAZ, hyperrealistic, octane render, dynamic lighting, intricate detail, summer vibrancy, cinematic",no
"beautiful pin up painting of monica bellucci as frankenstein, sexy, realistic, shallow focus background, detailed, 8 k, artstation, dramatic lighting",no
an old coat of arms with vertebrae and nerves,yes
"vishnu sitting on adishesha, the thousand headed serpent, floating across the cosmic ocean, digital art, octane render",no
"ice - t, iced tea glass, by alfons mucha, golden hour, realistic, sharp focus, 8 k high definition, insanely detailed, intricate, elegant, lime, lemon",no
"hyperrealistic neo - gothic muscular human demon hybrid, exoskeleton armor, holding katana, standing in a field of pink flowers, highly detailed smooth concept art masterpiece, vitaly bulgarov dramatic dark teal light, ground angle hd 8 k, sharp focus",no
"Rayman legends boss, A baddass Dog, character design, in the style of michael ancel, Ruan Jia and Mandy Jurgens and Greg Rutkowski, trending on Artstation, award winning, unreal engine, octane render W 1024",no
"creepy marionette puppet, horror, pediophobia, lost photograph, forgotten, final photo found before disaster, polaroid,",no
surgeons operating on a slice of pizza,no
"book cover example, ivy on the right side and left side, high quality fantasy stock photo, unsplash transparent, forest and moon, beautiful moon light, intricate detail, elegant, hyper realistic, ultra detailed, octane render, volumetric cinematic lighting, 8 k post production",no
"giant jellysfish among the giant sequoia trees at 2875 adanac.st vanvcouver,british columbia,canada",no
