prompt,references_past
"emma watson as yoga instructor in space, trending high quality art station, cinematic shot, magical colors and atmosphere, perfect composition, coherent, realistic, professional 8 k ",no
"by waterhouse, by beksinski, by millais, high quality, photograph portrait of victorian yokai, haunting, extremely detailed and intricate, octane render, unreal engine 5, 8 k",no
danny devito as a titan,no
"photo of a crow eating a chicken wing, cinestill, 800t, 35mm, full-HD",no
"highly detailed portrait of wasteland punk long curly bright yellow and white plasma electricity hair tribal lady, stray electric spark wiring by atey ghailan, james gilleard, by joe fenton, by greg rutkowski, by greg tocchini, by kaethe butcher, 4 k resolution, gradient yellow, black and white color scheme!!! ( ( lightning cloudy robotic dystopian city background ) )",no
"photo of a fire spout with sharks in it, sharknado, low angle shot,",no
lady gaga fighting nicki minaj on the titanic as it's sinking,no
"scene,prayer,occult,refugees,mosque synagogue interior,masks,geometric art,prism,patina,edward hopper,hilma af klint",no
"close up of a girl in a blue and gold haunted liminal abandoned room, watercolor by goya, by hammershøi, art noveau, highly detailed, lights by edward hopper, liminal, eerie, bright pastel colors",no
“ pixel art designs of new undertale characters. ”,no
3 9 - year - old french bearded long - haired yoga punk singer wearing wraparound sunglasses. he also works as a commercial model and actor. looks like brad pitt. standing next to khalyla kuhn. vaporwave.,no
"whiskey shot glass full of whiskey and shaved ice on a shiny wood bar, depth of field, bokeh, dynamic lighting",no
"closeup skeletor standing in a castle, rim lighting, octane, Natasha Tan, Maciej Kuciara, Edgar Rice Burroughs,",no
"that playground does not exist, alone, mid night, no lights, fog, very dark, dark, 2 0 0 0 s photo",yes
"the glass cyborg queen, elegant, striking glowing eyes, fashion, silver face paint, vogue poses, striking composition, highly detailed ornate sci fi background, vivid details, amalgamation of nature and technology, wires, glowing tubes, beautiful composition, painting in the style of sandro botticelli, caravaggio, albrecth durer, 8k",yes
"Barry Chuckle ripping a solo on a Gibson Les Paul, heavy metal artwork by Frank Frazetta",no
"realistic photo of cthulhu!!!!!!!!!!!! on a beach, vacation, relaxing, wearing sunglasses, beach umbrellas",no
"A realistic strange neon lanscape, realistic, 4k resolution, detailled, realistic shaders, neon mushrooms, mushrooms particles, painting, forests, strange neon plants, realistic, detailled.",no
"hyper-realistic and detailed 2010s movie still portrait of Josip Broz Tito profile, by Paolo Sorrentino, Leica SL2 30mm, beautiful color, high quality, high textured, cinematic, wide",yes
"volkswagen golf gti, painted by zdzisław beksinski",no
"futuristic neon lighted furniture, highly detailed, realistic, rendered in octane, unreal engine",no
"a poster of a godzilla with a city in the background, digital poster art by dan mumford, behance contest winner, pixel art, poster art, concert poster, apocalypse art",no
