prompt,references_past
"lots of  sunflowers in a garden, golden hour, artstation, by J. C. Leyendecker and Peter Paul Rubens",no
space elevator on Mars,no
"mythical creatures and monsters in the imaginal realm of the collective unconscious, in a dark surreal painting by johfra, mc escher and ronny khalil",no
"the face of an incredibly beautiful and elegant woman partially made of tomatoes vines and grass, an ultrafine detailed illustration by james jean, final fantasy, intricate linework, bright colors, behance contest winner, vanitas, angular, altermodern, unreal engine 5 highly rendered, global illumination, radiant light, detailed and intricate environment",no
"1 9 6 0 s movie still close - up of caligula in a white toga stabbed to death on ancient amphitheater's stairs, cinestill 8 0 0 t 3 5 mm, high quality, heavy grain, high detail, dramatic light, anamorphic, blood",yes
"giant cat attacking, 8 k ultra realistic animal, detailed intricate fur, decaying, full of colour, cinematic lighting, battered, trending on artstation, 4 k, hyperrealistic, focused, extreme details, unreal engine 5, cinematic, masterpiece, art by ayami kojima",no
"strange sea surface of planet at sunset, caustics, refraction, sailing ship on horizon, ultra high definition, ultra detailed, symmetry, fog, matte painting, by greg rutkowski and ross tran and wlop",no
"photorealistic painting of an angry, handsome male",no
"headshot portrait of person with hyperrealistic human eye inside mouth, closeup, macro shot, hyperrealistic, extreme detail, ray tracing, octane render",no
"forest clearing landscape, pastel color tones, fantasy, elegant, highly detailed, digital painting, artstation, concept art, smooth, sharp focus, illustration, wide angle, artbook, wallpaper, splash art, promo art, soul calibur, league of legends, art by artgerm and greg rutkowski and bo chen and jin xiaodi",no
"Abandoned streets of Eastern Europe in the year 4200AD, dark and misty, lightning storm, vibrant colors, by Stephen King, misty, moody, sinister, cinematic lighting, cinematic color grading, 8k render, hyperrealistic, ultra HD, Unreal Engine 5 render",yes
"a hyperrealistic painting of a news reporter interviewing monsters at the gates of hell, cinematic horror by jimmy alonzo, the art of skinner, chris cunningham, lisa frank, richard corben, highly detailed, vivid color,",no
"retrofuturistic portrait of a shiva, reflective gradient smooth transparent surfaces, space graphics art in background, close up, quint buchholz, wlop, dan mumford, artgerm, liam brazier, peter mohrbacher, raw, featured on artstation, octane render, cinematic, elegant, intricate, 8 k",no
"two souls by shusei nagaoka, kaws, david rudnick, airbrush on canvas, pastell colours, cell shaded, 8 k",no
"a character study of the beautiful queen Kaileena from prince of Persia by craig mullins and marc simonetti, Ross Tran and WLOP, by Andrew Wyeth and Gerald Brom, In the style of John singer Sargent and James gurney, ARTSTATION, cgsociety, polycount, character design, AWE INSPIRING, BEAUTIFUL, ART GERM",yes
"bin of medical waste, award winning 4K photo by edward burtynsky",no
"hybrid snake, dark angel, demon, satan, red eyes, chain, handcuffs, large chain, wide open mouth, scream, cruelty, light effect, hyper detailed, intricate, elegant, highly detailed, digital painting, artstation, concept art, matte, sharp focus, illustration, by dan mumford, yusuke murata, makoto shinkai, ross tran",no
"high quality pastel coloured film close up wide angle photograph of a model wearing clothing swimming on cloud furniture in a icelandic black rock!! environment in a partially haze filled dreamstate world. three point light, rainbow. photographic production. art directed. pastel colours. volumetric clouds. pastel gradient overlay. waves glitch artefacts. extreme facial clarity. 8 k. filmic.",no
"yorha no. 2 type a holding a stick, painting, by justine florentino, fantasy art, photo realistic, dynamic lighting, artstation, poster, volumetric lighting, very detailed face, 8 k, award winning",no
"Divine Chaos Engine by Karol Bak, Jean Delville, William Blake, Gustav Klimt, and Vincent Van Gogh, symbolist, visionary",no
"attractive male deity, casting demonic magic, summoning handsome lucifer morning star. highly detailed painting by gaston bussiere, craig mullins, j. c. leyendecker 8 k",no
"8 k photograph from a crowd of aliens, city, organic buildings,",no
"extra - universal refugees arrive in our universe. they are a trillion year old civilization fleeing the heat death of their universe. cosmic horror. 3 d render, photorealistic, highly detailed, mind - bending, intense,",yes
god drinking a negroni at a bar on the lower east side,no
"ocean, water, painting on canvas, watedrops, water droplets, acrylic painting, acrylic pouring, painting, influencer, artstation - h 8 0 0",no
"three humanoid replicants who look like the statue of liberty, stand uncomfortably close to the camera, polaroid, flash photography, photo taken in a completely dark storage room where you can see some empty boxes in the background",no
"tattoo design sketch of an extremely beautiful woman face and a faded background of beautiful mountains on her side, hyper - realistic,, in the style of matteo pasqualin, amazing detail, black and white, faded",no
"Nuclear Nature Solarpunk harmony; Drone shots of Quito, Ecuador; by Simon Stålenhag, oil on canvas; Art Direction by James Cameron; 4K, 8K; Ultra-Realistic Depth Shading",no
"spongebob squarepants as a triangle!!!!!, trending on artstation, cgsociety, 4 k, 8 k",no
"an anime drawing of an extremly curvy girl by wlop and artgerm and ross tran featured on pixiv, booru",no
"naomi betterman corporate portrait, professional profile picture, hyperreal lifelike detailed uncanny valley realism",no
A beautiful scene from a 2020 sci-fi film featuring a humanoid leopard wearing a white and blue uniform in a starship bridge. An anthropomorphic leopard in a futuristic uniform.,no
"body and face portrait of ebony darkskinned vanessa blue as a librarian clothed in beautiful a décolletage neckline and wearing rimmed glasses and kinked hairbun by hajime sorayama and Henryk Siemiradzki and williamim-adolphe bouguereau, orientalist painting, trending on bbwchan, high detail 8k",no
"epic mask helmet robot ninja portrait stylized as fornite style game design fanart by concept artist gervasio canda, behance hd by jesper ejsing, by rhads, makoto shinkai and lois van baarle, ilya kuvshinov, rossdraws global illumination radiating a glowing aura global illumination ray tracing hdr render in unreal engine 5",no
"hyperdetailed portrait of a stunningly beautiful cyberpunk cutie european girl with blonde hair guard made of iridescent metals and shiny pink gems, bright rainbow nimbus, gold necklace, gold background inspired by ross tran and masamune shirow and kuvshinov, intricate, photorealistic, octane render, rtx, hdr, unreal engine, dnd digital art by artgerm",no
"movie scene of a girl and a draconian humanoid, reptil, reptilian, movie still, cinematic composition, cinematic light, criterion collection, reimagined by industrial light and magic, Movie by David Lynch and Andrzej Żuławski",no
"realistic extremely detailed photo style portrait painting of a complete astronaut suit with exposed diamond 3d fractal lace iridescent bubble 3d skin clear brain , retro futuristic ,water , style hybrid mix of beeple,Anton Pieck,Jean Delville, Amano,Yves Tanguy, Alphonse Mucha, Ernst Haeckel, Edward Robert Hughes,Stanisław Szukalski , rich moody colors,diamond dust glitter and sparkles, holographic krypton ion,blue eyes,octane render,4k,f32",no
"photography of a Jack Russel . watching outside the window. on a bed. in a vintage room full of vinyls and posters.,volumetric light, photorealistic,, award winning photo, 100mm, sharp, high res",no
,error
field of flowers artwork by eugene von guerard,yes
"photo of slenderman stalking you in the backrooms, horrifying, eerie",no
"very very intricate photorealistic photo of jaime lannister fighting cersei, photo is in focus with detailed atmospheric lighting, award - winning details",no
"half piglet, half bunny",no
"llama with dreadlocks, steampunk, by mandy jurgens, ernst haeckel, james jean",no
DMT city by Android Jones,no
worshippers dressed in robes belonging to the cult of the windmill. Dilapidated 1800s windmill. Old windmill. 1800s photo.,yes
"portrait of cute ballerina girl with crown of thorns and white short hairs, warhammer, cyberpunk, by atey ghailan, by greg rutkowski, by greg tocchini, by james gilleard, by joe gb fenton, by kaethe butcher, dynamic lighting, gradient light blue, brown, blonde cream and white color in scheme, grunge aesthetic",no
"teemo is the newest overwatch character, shooting a poison dart, poison mushrooms, octane render, blender render, unreal engine, standing pose, cinematic lighting, symmetrical",no
"game level selection screen, grid, hilbert - curve, 2 d sprite, art deco era gangsters, chibi animals, chibi pirates",no
anime and normal girl together painting by Vladimir Volegov,no
