prompt,references_past
"group of people in simple white museum, looking at hologram of futuristic city on a table, cinematic concept art, godrays, golden hour, natural sunlight, 4 k, clear details, tabletop model buildings, center model buildings, hologram center, crane shot, crane shot, crane shot",no
"a beautiful oil painting of a monkey in a lamborghini, 8k , award winning , made in 1800's , old , painted by vincent van gogh",yes
"fallout 4 advertisement poster of nuka cola, astonishing detail, smooth lines",no
"intricate five star star theme skull portrait by pablo picasso, oil on canvas, hdr, high detail, photo realistic, hyperrealism, matte finish, high contrast, 3 d depth, centered, masterpiece, vivid and vibrant colors, enhanced light effect, enhanced eye detail, artstationhd",no
"laputa castle in the sky robot hayao miyazaki stands in a small clearing among trees, watercolor illustration for a book",no
a castle made out of cheese in england,yes
"a man with a broad body type, painting by Rembrandt",yes
"movie still of tom selleck as red skull in the first avenger, 4 k",no
"in the style of norman rockwell, thomas kinkade, 1 9 4 8 desoto car, black, driving through a 1 9 5 0 s town that's on fire, during the purge, night time, elaborate, high saturation, heat haze, violence, people shooting at each other, people beating each other",yes
"a cyberpunk illustration of a group of four super-coherent colorful female androids dressed in seifuku in style of masamune shirow, lying scattered across an empty, white floor with their bodies rotated in different poses and cables and wires coming out, by yukito kishiro and katsuhiro otomo, hyper-detailed, intricate, bird view",no
"IKEA catalogue photo, high end farm house style kitchen, sand piled in corners, dust, organic, vines, wooden, overgrown, water feature, by Beksiński",no
"Minimalism, hyperrealism, cubism, dadaism, atompunk, dieselpunk, autumn,angelcore,animecore,acidpixie,abstract tech,analog horror,after hours,auroracore,toxiccore,Classicism, dreamcore,fantasy art, gorecore, ghostcore, heatwave, Impressionism, lo-fi, liminal space, maximalism, ms paint, new age, pastel art, psychadelic, steampunk, surrealism, victorian, vaporwave, web creep,",yes
"illustration depicting a wealthy young mischievous female prep school student with medium length bright blonde hair and pale skin, in an old study room smoking her dad's cigarettes, complex artistic style, color ink pen illustration, subtle detailing, illustrated by Artgerm and Range Murata.",no
"gmod next bot obunga handcam footage in a parking garage, gmod, nextbot, garrys mod, scary, dark",no
"lonely building, 4 k resolution, ultra detailed,",no
"a black cat sprinkled with ( ( rainbow ) ) glitter, in - frame, sharpened, sparkly",no
"a party at midnight, modern indoors, bay area, candles, hot tub, friendship, hope, stained glass, peyote colors ",no
jesus with guns killing demons,no
"a detailed portrait of a man standing next by a large runestone with intricate runes, grassy landscape background, by Edmund Blair Leighton, Greg Rutkowski, trending on artstation, d&d characters, 4k, 8k, HD",no
"Corporate communications, by Victo Ngai and James Gilleard and Bruce Pennington",no
"fat mike. cyberpunk mercenary in a cyberpunk jumpsuit ( blade runner 2 0 4 9, cyberpunk 2 0 7 7 ). orientalist portrait by john william waterhouse and james gurney and theodore ralli and nasreddine dinet, oil on canvas. cinematic, hyper realism, realistic proportions, dramatic lighting, high detail 4 k",no
"portrait of alexander abdulov, with a red eyes, satanic body, head of old man",no
"gal gadot as james bond, portrait, highly detailed, digital painting, artstation, concept art, sharp focus, illustration, art by artgerm and greg rutkowski and alphonse mucha",no
"a full body illustration of an asian female cyberpunk character wearing dungarees, highly detailed, oil on canvas, soft lighting, neon pastel colors, by Greg Staples, HD, 4K",no
"photo of black, matte kitchen fronts surfaces and furniture, red walls at the back, white floor tiles on the ground, architecture, concept art",no
"colored pencil art on paper, frost queen, highly detailed, artstation, masterpiece, award - winning, caran d'ache luminance",no
"a 3 d scene of an angelic apache helicopter with swan wings with ornate rococo patterns flying over an enchanted forest, solarpunk, fantasy setting",no
