prompt,references_past
"Fashion Runway, Catwalk Platform in Temple, Concept Art, Octane, Redshift, 4k",no
"very beautiful female barbarian, smiling, flirty, eye contact, perfect face, perfect body, drawn by artgerm",no
"portrait of a beautiful young girl with robot ears falling into the stars by ben templesmith, 4k, intricate details",no
"anime barbie in white stockings, white bra, full length, standing posture, full length, patterned clothing, lace clothes",no
"an film still of triple h as samurai, cinematic, dramatic action",no
"Tilda Swinton posing like a gamer, black ink illustration, woodblock print, by Aubrey Beardsley, Alphonse Mucha, Tolouse-Lautrec",no
ultra - realistic head and shoulders portrait painting of batman. art by boris vallejo. 4 k. ultra - realistic. highly detailed. epic lighting,no
"a painfully early morning, Hieronymus Bosch style, pink, red, purple, green, 8k",no
"oil painting by ilya kuvshinov,, baugh casey, artgerm craig mullins, leyendecker, of a youthful japanese girl, long hair, fishing and wearing fisherman's outfit, fisherman's hat, highly detailed, breathtaking face, studio photography, noon, intense bounced light, water reflection, large tree casting shadow, serine intense sunlight",no
"highly detailed portrait of keanu reeves as superman, in the justice league, stephen bliss, unreal engine, fantasy art by greg rutkowski, loish, rhads, ferdinand knab, makoto shinkai and lois van baarle, ilya kuvshinov, rossdraws, tom bagshaw, global illumination, radiant light, detailed and intricate environment",no
"Image split into fourths. Top-left quadrant: woman and child, by Raphael. Top-right quadrant: cute bird by James Audubon. Bottom-left quadrant: Desolate streetscape by Edward Hopper. Bottom-right quadrant: photorealistic corgi.",yes
"sun seen from earth, no man's sky, cinematic, digital art, artstation, bright colours, matte painting",no
"an alien parasite entering a dragon, octane render",no
sticker illustration of bill gates with thumbs up,no
futuristic real doll with protruding phalluses,no
"hila klein, teddy fresh, fortnite skin, loading screen",no
"medium format fashion shot, photograph of alluring female robot looking into camera, eye closed, red lipstick, sharp focus, kodak ektachrome, chromatic abberations, as fashion editorial 90s, lens flare, 85 mm lens f/1.2",no
"a highly detailed pencil and ink sketch of a punk sitting on a milk crate near an ally, smoking a cigarette. 4k. Octane render dystopian. A sign says subvert",no
"film still of emma watson as princess leia organa in star wars holding an emotional speech in the galactic senate, polaroid, photography, film, kodak",no
"punk grim reaper, hyper detailed, bioluminescent, background fortress, digital art, trending in artstation, cinematic lighting, studio quality, smooth render, unreal engine 5 rendered, octane rendered, art style by klimt and nixeu and ian sprigger and cushart and archan nair, jack kirby and simon bisley, physically based rendering",no
land of the lustrous made by zdzisław beksinski,no
"fire dragon with lightnings and smoke is fighting against giant water monster with huge waves, dramatic fire lighting, CGsociety, full length, exquisite detail, post-processing, masterpiece, volumetric lighting, cinematic, hypermaximalistic, high details, cinematic, 8k resolution, beautiful detailed, insanely intricate details, sharp edges, smooth focus, low angle, tilted",no
the horizon dissolves in mists ambrotype vintage matchbox jan van der heyden,yes
"fur - lined armor!!! beautiful and elegant white haired female!! gorgeous ayes!! character concept art, sharp focus, octane render! unreal engine 5! highly rendered!! trending on artstation!! detailed linework!! illustration by artgerm",no
"photorealistic spider witch. hyperdetailed photorealism, 1 0 8 megapixels, amazing depth, glowing rich colors, powerful imagery, psychedelic overtones, 3 d finalrender, 3 d shading, cinematic lighting, artstation concept art",no
"witches by zdzislaw beksinski, color",no
"portrait of proud and screaming Poseidon rising from the ocean, ready to fight with trident, fantasy art, by Thomas Cole, dark colors, sinister atmosphere",no
"a Photorealistic hyperrealistic interior render of a bright beautifully decorated modern apartment overlooking a megapolis,Nikon Z7, ISO 64,Nikkor 20mm f1.8 lens,aperture f/9,exposure 1/40secs",no
"face icon stylized minimalist total recall, loftis, cory behance hd by jesper ejsing, by rhads, makoto shinkai and lois van baarle, ilya kuvshinov, rossdraws global illumination",no
"Halloween film, cinematic color tones. Scene where a woman looking the window at night, dark lighting, focus her back",no
"high quality presentation photo of a cute miniature robot spider, photography 4k f1.8 anamorphic bokeh 4k Canon Nikon",no
"cowboys and pirates fighting on the moon, cowboys have horses, pirates have cannons, High Definition detail, 8K, photograph",no
rabid teenagers decide to drown Rolls-Royce,no
"A funko pop ant, insect",no
"nendoroid of princess diana, well - designed, proportional, realistic lighting, detailed face,",no
"human wolf werecreature, wolf torso, photograph captured at woodland creek",no
coffee break in 90s cubicle office,yes
"Vampire traveling through a beautiful psychedelic world, horror, illustrated by Hayao Miyazaki, trending on artstation",no
hyperrealistic hyper detailed neo-gothic 35mm portrait of baroque cyborg gorgone screaming covered in urban graffiti matte painting concept art dali hannah yata very dramatic toxic green lighting low angle hd 8k sharp shallow depth of field,no
