prompt,references_past
"photo of perfectly laid out sushi, high detail, 4k, complex",no
"Minotaur, centered, portrait, symmetrical, Path of Exile, Diablo, Warhammer, digital painting, highly detailed, concept art, Nekro, Peter Mohrbacher, Alphonse Mucha, Brian Froud, Yoshitaka Amano, Kim Keever, Victo Ngai, James Jean",no
"
selfie of Wrecking Ball of overwatch character heartstone concept Blizzard pixar maya engine on stylized background splash comics global illumination lighting artstation  by lois van baarle, ilya kuvshinov, rossdraws
",no
"vaporwave, vector graphics, synthwave, neon, vader snowboarding",no
professional full length photograph of elizabeth olsen as a valkyrie warrior. Extremely detailed. 8k,no
"Bedroom, exquisite decoration, all restoration furniture",no
"The universe experiencing itself by Lynda Benglis, octane render, very very beautiful, stunning, transparent, ethereal, 4k, 8k",no
"the city lights were bright pink and orange and shone overhead. the harbour looked beautiful the sun reflecting off of the water and the neon lights of the city gave of a warm feeling, trending on artstation",no
"pencil drawing of beautiful russian man, hyper realistic face, in the style of greg rutkowski, fantasy, amazing detail, epic, elegant, smooth, sharp focus, from the front",no
"lobster, silhouette, abstract, black and white, photography,",no
train drawing a picture of itself with a pencil,no
"zendaya portrait, dystopia core, apocalyptic, armor, warrior, dramatic, sharp focus, fiction, neon, fantasy, hyper detailed, digital art, trending in artstation, cinematic lighting, studio quality, smooth render, unreal engine 5 rendered, octane rendered, art style and nixeu and wlop and krenz cushart",no
"80s outdoor retro arcade, 80s color scheme, retro, pastel colors, desolate, lush vegetation, snow, moody:: by Simon Stålenhag and beeple and James Gilleard and Justin Gerard :: ornate, dynamic, particulate, intricate, elegant, highly detailed, centered, artstation, smooth, sharp focus, octane render, 3d",yes
Nick Cave pondering his orb,no
"character art the contra, bill rizer, arnold schwarzenegger, by karol bak",no
"little red riding hood walking in the forest, cubism style, painting",no
"i highly modified caricature v 4 d vehicle with oversized wheels, 3 d, trending on artstation, octane render, 8 k",no
"a lone white wolf in a nightmare landscape, sad, emotive, high detail, cinematic, beautiful painting by wadim kashin",no
a man eating worms with chopsticks,no
"game asset of unique lion heads on black background, organic, 9 0 s cartoon palette, 9 0 s cartoon inking, 2 d sprites, 8 k, close up, flat design",no
"Donald trump as a Greek god statue, realistic artstyle, wide shot, dramatic lighting, octane render, hyperrealistic, high quality, highly detailed, HD, beautiful, cinematic, 8k, unreal engine, facial accuracy, symmetrical",no
"portrait, giant rose flower head, woman running at the beach, surreal photography, sunrise, blue sky, dramatic light, impressionist painting, digital painting, artstation, simon stalenhag",no
"King of the death on a graveyard sitting on a throne made of graveyard stone, knight, souls, night, moon, very coherent symmetrical artwork, cinematic, high detail, octane render, unreal engine, 8k, Vibrant colors, Smooth gradients, High contrast, trending on artstation",no
geert wilders touching alpaca behind,no
"highly detailed portrait of peter steele in gta v, stephen bliss, unreal engine, fantasy art by greg rutkowski, loish, rhads, ferdinand knab, makoto shinkai and lois van baarle, artgerm, pixar, ilya kuvshinov, rossdraws, tom bagshaw, global illumination, radiant light, detailed and intricate environment",no
symmetric lizard mandala ink drawing,no
"a highly detailed portrait of cartoon tiger, sweating and fanning, autumn leaves on the ground, concise lines, ultradetailed environment, sharp focus, cinematic lighting, character art, 8 k, by alphonse maria mucha and kim jung gi",no
tall skinny translucent skinned alien with sharp slimy teeth on the bridge of a sleek futuristic bright spaceship. Horror Sci-fi production photograph.,no
"a photo of the solar system, black and white, 3 5 mm film, cinematic 4 k",no
"creepypasta, cursed imagery, jazz album cover",no
"still life with a catgirl puzzle, by peter class, memento mori, vanitas, symmetry, cinematic, elegant, luxury, professional studio light, perfect composition, dlsr photography, full frame, hasselblad x 1 d sharp focus, 8 k, ultra hd, sense of awe, highly detailed, hyper realistic, intricate, fine arts journal cover",yes
"Woman with red hair, multi-material collage by Dave McKean",no
"
 the wall wood fortress tropical with little plant along borderland style vivid colorful  Hyperrealistic CGI Photorealistic cinematic volume lighting fanart on ArtStation full sun shine day concept art 
",no
low poly blobfish,no
"junji ito style spongebob squarepants, intricate, highly detailed, illustration, art by junji ito, junji ito",no
"surreal view of a parallel universe, very coherent and colorful high contrast, screen printing woodblock, dark shadows, hard lighting, stipple brush technique,",no
"illustration of two happy people exchanging items, pixar - style, 3 d render",no
footage of a small tree in the middle of mars.,no
the smurfen and gargamel,no
"photo of a gorgeous young woman in the style of stefan kostic, realistic, sharp focus, 8k high definition, insanely detailed, intricate, elegant, art by stanley lau and artgerm",no
"martin the warrior, mouse knight, red wall, brian jacques, detailed, epic",no
"gamer valhalla, classic nordic art painting",no
a oil / watercolor painting full body character portrait of a artificial slave in the style of dark souls in the style of darkest dungeon trending on artstation deviantart pinterest detailed realistic hd 8 k high resolution,no
