prompt,references_past
photo of world's smallest cat the size of a honeybee,no
"extremely detailed studio portrait of space astronaut taking a selfie, holds a smart phone in one hand, phone!! held up to visor, reflection of phone in visor, moon, extreme close shot, soft light, golden glow, award winning photo by letizia battaglia",no
"decayed art nouveau bust portrait of James Earl Jones as Thulsa Doom in shining rune-carved armor by Kyle Hotz and Michael Golden, with rich atmospheric colors, sinister ambience, perfect mixed media illustration, accurate symmetrical anatomy details, metallic art nouveau border designs, precise machinery, perfect symmetry, sumerian, roman, egyptian, medieval, bill sienkiewicz",no
"photography of an old alpine hut, hay monster crawling out the door, alp, dolomites, alpine, detailed intricate insanely detailed octane render, 8k artistic 1920s photography, photorealistic, black and white, chiaroscuro, hd, by David Cronenberg, Raphael, Caravaggio",yes
"hero world breakfast at tiffany's, behance hd by jesper ejsing, by rhads, makoto shinkai and lois van baarle, ilya kuvshinov, rossdraws global illumination",no
"white light from right, mysterious man in black suit and black hat, he has a pistol, smoke, fog, mysterious, 4 k, highly detailed, digital art, strong shadows, high contrast, epic scene, atmospheric, blue colours, old photograph",no
"willie nelson on stage, detailed, guitar. god rays through fog.",no
"skill magic deepdream radiating a glowing aura stuff loot legends stylized digital illustration video game icon artstation lois van baarle, ilya kuvshinov, rossdraws,",no
portrait of a pakistani woman :: side profile :: blood :: background sea :: intricate details :: gold :: oxygen implant :: 8k :: MARVEL comics and Sandra Chevrier,no
"lego nuclear war, 8K",no
fashion editorial in front of a tornado cloud.,no
"a cinematic still from pacific rim and westworld, full body mech, armored core, intact humanoid servo, octane render, nvidia raytracing demo, masterpiece, aged armor plating, decipticon armor plating, aggressive head, endoekeleton exposure",no
"a beautiful, sharp focus, clean lines. the interior of an art deco undersea restaurant. vaporwave ombre rendering. outrun style. fish. neon backlit jellyfish. trending on artstation. recommended for you behance. by chris moore. by edward hopper. ambient occlusion. digital matte painting. metropolis filmic. gotham city.",no
"the room of door latches, concept art, trending on artstation, highly detailed, intricate, sharp focus, digital art, 8 k",no
Old polaroid photo of a Clown Vampire,no
film still of t - 1 0 0 0 passing through iron bars in terminator 2,no
"miniature supernova explosion on the coffee table, vfx, smooth, vibrant, illuminative lighting, debris spread, smooth, fine,",no
"in an ethereal ice kingdom city, highly detailed, 8 k, hdr, award - winning, octane render, artstation",no
"illustration of columbo, garbage pail kids trading card artwork, highly detailed",no
"bee university zoom group meeting internet conferencing group video chat, crimson - black color scheme, photorealistic, octane render, rtx, hdr, unreal engine, digital art widescreen 8 k",no
ripper doc surgery table corpses underground shady. low light. Cyberpunk 2077. CP2077. 3840 x 2160,no
joe biden being arrested by capitol police,no
"a beautifully and highly detailed painting of an ancient library in a monestery, by marc simonetti, david friedrich and franz sedlacek,",no
"closeup, giant rose flower as a head, portrait, girl in a suit, surreal photography, sunrise, blue sky, dramatic light, impressionist painting, digital painting, artstation, simon stalenhag",no
"a cartoon stick figure holding a piece of paper, simple cartoon, pencil sketch",no
"incredible curvilinear screenshot, genius party, dusty abandoned shinjuku, hover board kids,  koji morimoto, katsuya terada, masamune shirow, tatsuyuki tanaka  hd, 4k, remaster, dynamic camera angle, deep 3 point perspective, fish eye, dynamic scene",no
"knight warrior helmet skyrim mask elder scrolls v nordic armor bethesda adam adamowicz illustration character design concept, unreal 5, daz, hyperrealistic, octane render, cosplay, rpg portrait, dynamic lighting, intricate detail, harvest fall vibrancy, cinematic volume glowing aura global illumination ray tracing hdr",no
"michael keaton batman!!! extremely realistic!!! smooth specular clay! extremely close smooth specular sculpted headshot of michael keaton batman clay puppet , soft light dull mood, low saturation, on wooden table. style: claymation puppet kids clay ,by will vinton ,by guldies",no
"Mutant alien Godzilla, photorealistic, 8K —seed 719142719",no
"A full portrait of Celes from Final Fantasy, intricate, elegant, highly detailed, digital painting, artstation, concept art, smooth, sharp focus, illustration, art by Krenz Cushart and Artem Demura and alphonse mucha",no
"xenomorph queen goth model skull eyes hybrid, dragon eggs, dark emerald mist colors, giger background liminal void, cinematic lighting, realistic, award winning photograph, various refining methods, micro macro autofocus",no
"portrait of a female android, by MARVEL comics and Sandra Chevrier",no
a beautiful cyborg made of ceremonial plaited hair maske,no
"a rabbit holding an iphone, art nouveau",no
"A group of high fantasy Orc, Elf, and Dwarf Adventurers lined up for a portrait in a tavern, Screenshot of Wes Anderson's New RPG Movie, Photo realistic, Regal, Formal, Symmetrical, Satisfying, Dynamic lighting, Highly Detailed, Cinematic Lighting, 8k, HD",no
"side profile of rimuru tempest with sky blue hair, ponytail, gold eyes, black jacket with white stripes and a high collar | highly detailed, roman city | professional digital art, concept art, award - winning photography, cinematic, wlop | art by pixiv art, ilya kuvshinov, greg rutkowski, yoshitaka amano",no
"Princess peach mixed with jinx from league of legends, dancing, background with neon lighting, raytrayced, octane render, epic composition, intricate details, hyperrealist, by Joe Benitez, WLOP, Alessandro Barbucci, Barbara Canepa",no
"epic alien jungle by zdzisław beksinski, greg rutkowski inside a giant glass biodome by zaha hadid. highly detailed, hyper - real, very beautiful, intricate fractal details, lush, mysterious, futuristic, trending on deviantart and artstation",no
digital _ painting _ of _ person juggling colourful _ by _ filipe _ pagliuso _ and _ justin _ gerard _ symmetric _ fantasy _ highly _ detailed _ realistic _ intricate _ port,no
"hyperdetailed photo of a beautiful ballerina girl with brown eyes and dark bob hairstyle, winds of winter, in a tight dress, cinematic lighting, studio quality",no
"1940s black woman, long dress and black blouse drawn by Donato Giancola and Jon Foster, frank frazetta, alphonse mucha, background by James Jean and gustav klimt, 4k, volumetric lighting, french nouveau, trending on artstation, octane render, hyperrealistic",yes
"fey queen of the summer forest, dress of leaves, fine features, thin, young, silver shimmering hair, by brian froud, dusk scene, night colors, oil on canvas, oil panting",no
"iridescent eldritch tall building crystal dachshund veranda mist brandy, by guido borelli da caluso and jakub rozalski and brom, # pixelart, speedpainting, black velvet painting",no
"Image on the store website, eBay, Full body, highly detailed 80mm resin figure of People dressed in vacation attire",no
"a beautiful mix of johnny depp and amber heard, hyper realistic face, beautiful eyes, cinematic, long shot, hyper detailed, 8 5 mm photograph, 8 k resolution, film still, sharp lens, wide lens",no
girl,no
"cyberpunk bank robber. portrait by stonehouse and mœbius and will eisner and gil elvgren and pixar. realistic proportions. dystopian. cyberpunk 2 0 7 7, apex, blade runner 2 0 4 9 concept art. cel shading. attractive face. thick lines.",no
"full-body rococo and cyberpunk delicate neon crystalline sculpture of ((muscular albino prince Zayn Malik)) as an iridescent humanoid deity wearing a thin see-through ((plastic hooded cloak)) (holding a human skull) in a neon castle dungeon, reclining con (((las piernas abiertas))), glowing pink face, crown of (white lasers), large diamonds, swirling black silk fabric. futuristic elements. oozing glowing liquid, full-length view. space robots. intricate artwork by caravaggio. Trending on artstation, octane render, cinematic lighting from the right, hyper realism, octane render, 8k, depth of field, 3D",no
"high quality 3 d render very cute cyborg crow! incorporated speaker, cyberpunk highly detailed, unreal engine cinematic smooth, in the style of blade runner & detective pikachu, hannah yata charlie immer, moody light, low angle, uhd 8 k, sharp focus",no
"croissants croissants croissants croissants leading the french revolution, dramatic lighting, concept art, trending on artstation, 8 k",no
