prompt,references_past
"labyrinth but the walls are brainmatter, digital art by Zdzisław Beksiński , Ruan Jia, Rudolf Béres",no
"a scuba diver walking in the desert, photography, highly detailed, high quality, 8 k, soft lighting,",no
"portrait of stoic looking john oliver, military uniform, fantasy, intricate, elegant, highly detailed, centered, dark, smokey, charcoal painting, digital painting, artstation, concept art, smooth, sharp focus, illustration, art by artgerm and greg rutkowski and alphonse mucha",no
a cute mallard duck that is helping it’s friend through relationship troubles by being funny and making it’s friend laugh,no
"gnome wearing backpack,  standing in front of a circular portal, open to a red world. in the style of Dr. Suess",no
"full body portrait of nick cave with all the evil inside him, concept art, sumi - e style, intricate linework, artstation, trending, highly detailed, smooth, focus, art by yoji shinkawa and glenn fabry, lee bermejo, gabriele dell'otto",no
"Eva Green by Tom Bagshaw in the style of Gaston Bussière, art nouveau",no
"Highly detailed portrait Ainz Ooal Gown, Anime character, Stephen Bliss, unreal engine, fantasy art by Greg Rutkowski, Loish, Rhads, ferdinand knab, Makoto Shinkai and Lois van baarle, ilya kuvshinov, rossdraws, Tom Bagshaw, alphonse mucha, global illumination, radiant light, detailed and intricate environment",no
"and by opposing end them. to die — to sleep,, vector graphics, cyberpunk",no
"andre the giant in sleepy hollow, full body, big two toned eyes, teeth gritted, horror, intricate details, cinematic, epic, realistic, anatomy, tomer hanuka, uplight, artstation, photorealistic, scary",no
"painting of a vibrant pink jellyfish swimming underwater, arcylic, neon",no
"3D render of an single miniature beautiful transparent xenomorph in front of a gigantic city ruined underwater environment, omnious , elegant, reflections, focus, detailed, realistic eyes, horizontal partial symmetry features proportions, intricate facial skin details, award winning, trending in cgsociety artstation deviant art, octane render",no
flame embroidered patch retro - futuristic design,no
"an old vintage bottle of whisky on the shelf of a very vintage bar, photorealistic, close up shot on the bottle of whisky, trending on artstation",yes
"robert smith of the cure, vector art, art deco",no
now you're thinking with portals,no
photorealistic brown rat crawling out of a cardboard box in a basement,no
"nathalie emmanuel as a dark - skinned la sirene haitian mermaid goddess, under water, white lilies, shells, highly detailed, d & d, fantasy, highly detailed, digital painting, trending on artstation, concept art, sharp focus, illustration, art by artgerm and greg rutkowski and magali villeneuve",no
"vintage photo of edo era japan, realistic, high detail, cinematic",yes
"elon musk, cereal comercial",no
"hyper-realistic detailed face portrait of attractive chubby mature woman by Alphonse Mucha, Ayami Kojima, Amano, Charlie Bowater, Karol Bak, Greg Hildebrandt, Jean Delville, and Mark Brooks, Art Nouveau, Neo-Gothic, gothic, rich deep moody colors",no
sheer cliff face,no
