prompt,references_past
terence mckenna portrait painting by hieronymus bosch,yes
"In the name of Artemixel, the modern reincarnation of the old selenium god of hunt (Potnia Theron) and moon (Selene), also known as Artemis/Ártemis/Ἄρτεμις, with the crown of the crescent moon. The symbols of her, such as the golden bow and arrows, surround her. And she is crowned by a bright and slightly bluish crescent, like the brightness of the night.",yes
"view drawing full body!! t pose!! portrait of a grungy skull anime and chibi very cute doll by super ss, cyberpunk fashion, nendoroid, kawaii, curly pink hair, night sky, looking up, swirly clouds, neon yellow stars, by wlop, james jean, victo ngai, muted colors, highly detailed",no
"Jerma985 and Gordon Ramsay sitting on a couch together, they are wearing sumo wrestler suits, the couch is cracking under them, high resolution photo",no
luffy with [ mustache ] by kim jung gi,no
"picture of raised 3 d topographical map of wisconsin at museum ( eos 5 ds r, iso 1 0 0, f / 8, 1 / 1 2 5, 8 4 mm, postprocessed, bokeh )",no
"wide angle shot inca calender stone carvings, intricate, elegant, highly detailed, centered, digital painting, artstation, concept art, smooth, sharp focus, illustration, artgerm, tomasz alen kopera, peter mohrbacher, donato giancola, joseph christian leyendecker, wlop, boris vallejo",yes
"crt drones fly above, detailed painting of a man standing in a city with his eyes open but everyone else has their eyes closed",no
"a full body portrait of a beautiful post apocalyptic offworld nordic necromancer reclining by the waterfalls, intricate, elegant, highly detailed, digital painting, artstation, concept art, smooth, sharp focus, illustration, art by krenz cushart and artem demura and alphonse mucha",no
"Architectural photography of abandoned, high mansion at night, volumetric lighting,, luxury, high detail, 14mm,  cinematic photography, archdaily, hgh resolution",no
"ocean storm, eldritch, d & d, fantasy, intricate, elegant, highly detailed, digital painting, artstation, concept art, smooth, sharp focus, illustration, art by greg rutkowski",no
"hiker unloading the car before camping, style by fernando sawa",no
"low angle portrait of Cloud Strife from ff7, tepainting concept Blizzard pixar maya engine on stylized background splash comics global illumination lighting artstation lois van baarle, ilya kuvshinov, rossdraws",no
"gouf submarine combat mecha custom mobile suit, futuristic power armor by artgerm, greg rutkowski and alphonse mucha",no
a Polaroid photo of a man in a suit wearing a Venetian Pierrot mask,no
photo of hot curvy spanish clothed latina cuban college girl with black hair smoking weed,no
"hyperrealism close-up mythological portrait of a huge number of crimson flowers merged with with medieval female, silver palette, pale skin, wearing dark silk robe, in style of classicism",no
"a celestial giant, deep colours, dark fantasy, unreal engine, realistic, fantasy,",no
