prompt,references_past
"futuristic blue airport with glass domes, airplanes, sunny day, volumetric light, berlin, hyperdetailed, artstation, cgsociety, 8 k",no
a portrait of a beautiful girl in a gold foil hat painted by Petros Afshar,no
"An anthropomorphic calculator with arms and legs standing in the middle of a busy city street, 8k, dslr, cinematic,",no
"A ghostly woman in a long, black victorian dress, standing in the middle of a ruined, abandoned, polish mansion kitchen, seen from inside. Pitch black darkness, A strong red keylight is the only lightsource. Smoke. Dirt, leaves on ground. Octane render. Substance painter. Zbrush. Trending on artstation. 8K. Highly detailed.",yes
,error
helmet armor guardian destiny in witch queen illumination ray tracing hdr fanart arstation by sung choi robot ninja mask and eric pfeiffer and gabriel garza and casper konefal,no
"a breadtoastman hybrid character giving a speech in front of a podium, audience in the background, by marco bucci and frank frazetta, magic : the gathering fantasy concept art, high resolution, fantasy coloring, intricate, digital painting, artstation, smooth, sharp focus",no
"art portrait of christiano ronaldo with blossoms exploding out of head,by tristan eaton,Stanley Artgermm,Tom Bagshaw,Greg Rutkowski,Carne Griffiths,trending on DeviantArt,face enhance,chillwave,minimalist,cybernetic, android, blade runner,full of color,",no
"a portrait of a beautiful biomechanical queen of vampires, horror concept art by giger and beksinski and szukalski and wlop and pete mohrbacher, digital art, highly detailed, intricate, sci-fi, sharp focus, Trending on Artstation HQ, deviantart, unreal engine 5, 4K UHD image",no
"Ryan Gosling with silver-violet hair, white eyes, inflated press and golden glittery dress, wide lens, diorama, 4k,",no
still of dumbledore in harry potter ( 2 0 0 1 ) ignoring all the kids except harry potter,yes
tesla's new car model. aggressive lines. suv. parked in front of tesla's headquarters. building. beautiful. futiristic.,no
"bright psychedelic mike patton eating rotten flesh, smiling and puking, diffuse lighting, fantasy, intricate, elegant, highly detailed, lifelike, photorealistic, digital painting, artstation, illustration, concept art, smooth, sharp focus, art by francis bacon",no
"portrait of 1 5 - year - old boy with blonde hair, round - face, and slightly buck - toothed, hyper realistic face, beautiful eyes, fantasy art, in the style of greg rutkowski, intricate, hyper detailed, smooth",no
"sigourney weaver as gollum, elegant portrait by sandro botticelli, detailed, symmetrical, intricate",yes
"portrait of a futuristic blanco ceramic Spanish prince humanoid robot macho guapo with a handsome face and muscular body, trending on cgsociety",no
iron man armour inspired by ancient egyptian armour,no
photo of the end of the world in a large explosion taken from the window of a wooden cabin in the forest in the middle of nowhere,no
uk parliament in style of us congress,no
"psycho-n-autistic totem worshipping, 4K, Surrealism, by Dali, Picasso, Escher",no
a knight's skeleton killed long ago lays in a vast flower field in the cosmic sky by vladimir volegov and alexander averin and peder mørk mønsted and adrian smith and raphael lacoste,yes
"game asset of unique lion heads on black background, organic, flat colors, thick black lines, 2 d sprites, 8 k, close up",no
scott morrison eating at mcdonalds in 1997,yes
