prompt,references_past
"a masterpiece ultrarealistic ultradetailed portrait of beautiful love fishmonger girl on street market baroque renaissance. medium shot, intricate, elegant, by stanley artgerm lau, wlop, alphonse mucha, rossdraws, andrei riabovitchev, yoshitaka amano. flower background my james jeand and takashi murakami.",yes
portrait of Drake in an anime cartoon,no
"hyperdetailed skeleton head with blue human eyes, human eyes, symetry, golden ratio, intricate, highly detailed, artstation, sharp focus, illustration, detailed vectorart",no
film still of muppet!!!!! pam beesly!!!! as a muppet muppet muppet as a muppet in the tv show the muppet office,no
"hyper-realistic detailed face portrait of attractive overweight, plus-sized model cat girl by Alphonse Mucha, Ayami Kojima, Amano, Charlie Bowater, Karol Bak, Greg Hildebrandt, Jean Delville, and Mark Brooks, Art Nouveau, Neo-Gothic, gothic, rich deep colors",no
"soaring pearl towers on dark evil skyscraper stronghold, under outer world forrest, rivers and lakes, art by Dmitry Dubinsky",no
"Professional portrait of Joe Biden wearing T-45d power armor in a underground futuristic bunker, 8k, cinematic, dslr,",no
elon musk flying riding sitting on a giant rocket,no
T'pol from battlestar galatica in xtratuff boots holding a large king salmon,no
"a 1 9 th century, small hungarian village at midnight, atmospheric, hyperrealistic, detailed, hd, blue tones, award winning photo by ian david soar and robert capa",yes
Mario as a hearthstone card,no
"nick wilde ( from zootopia ), heavily armed and armored facing down armageddon in a dark and gritty reboot from the makers of mad max : fury road",no
"“A majestic portrait of a snail wearing a crown, on a lush forest throne, titian,mark ryden,maxfield parrish,gustav klimt, Tom Bagshaw, alphonse mucha, high detail, 8k, intricate ornamental details, intricate, royalty, vibrant iridescent colors, yellow green and gold”",no
"xena warrior princess eating at a restaurant, with a hispanic man in a suit as her companion, art by artgerm and greg rutkowski and alphonse mucha",no
And then i was on top of a giant record Trying to run from the needle's eye The universe turned inside out Boris Johnson stood idly by,yes
jdm cars street racing in the 9 0 s with a nostaligc filter applied to the top,yes
"movie film still of Alexandra Daddario as a female Colossus in a new X-Men movie, cinematic",no
"Greg Manchess painting of Rei Ayanami in Jumpsuit out with the dogs, countryside, fantasy character portrait, dynamic pose, above view, sunny day, thunder clouds in the sky, artwork by Jeremy Lipkin and Giuseppe Dangelico Pino and Michael Garmash and Rob Rey, very coherent asymmetrical artwork, sharp edges, perfect face, simple form, wacky, 100mm",no
"There will be blood, movie scene\'",no
2 d matte purple penguin holding key studio ghibli style,no
