prompt,references_past
"gandhi at the beach, sitting in a yoga pose on the sand next to a campfire, with palm trees in the back, by artgerm, ilya kuvshinov katsuhiro villeneuve, jeremy lipkin and michael garmash and rob rey, disney pixar zootopia, by tristan eaton, stanley artgermm, tom bagshaw, greg rutkowski, carne griffiths",yes
"symmetrical close - up portrait of a black woman wearing red silicone embroidered beauty mask and hair buns, wearing a black bodysuit by alexander mcqueen, cream white background, soft light, biotechnology, humanoide robot, bjork aesthetic, translucent, by rineke dijkstra, intricate details, highly detailed, masterpiece,",no
"Her huge ominous glowing blue eyes staring into my soul, WLOP, Tomasz strzalkowski, 8k portrait render, raven angel wings, cyberpunk, dramatic lighting, dark fantasy art, rococo, gold filigree, cgsociety",no
"sadie sink in old decaying beige sweater : costume design concept art for a scifi cyberpunk film. by greg rutkowski, john j. park, jason chan, noah bradley, feng zhu, gintas galvanauskas, gustave courbet, rosa bonheur, edward hopper. sharp focus, cinematic atmosphere, detailed and intricate, perfect anatomy",no
"pixar concept art by Daisuke Tsutsumi, watercolor, cute fluffy badgers washing dishes, underground in a hovel, fish eye lens,kitchen table, comfy chairs, cosy fireplace, clutter everywhere, stack of books on side table, rug on floor by fireplace, family framed on the wall, cosy",no
"a dress inspired by a rat, costume design, sharp focus, very detailed, 4 k, centered",no
"fantasy genre portrait, photographic. imposingly tall, broad, muscular woman. half black half arab. dark skin. face like kendall jenner. white streak in hair over left ear. modest practical buckskin leather clothing. massive hypertrophy. 3 0's. ranger.",no
"isometric 3 d weapon, low poly, soft render, handpaint texture, blender, 3 dcoat",no
dystopian Lovecraftian! ratty Disneyland advertisement showing a smiling! rat family enjoying deadly! and sadistic theme park rides in the style of H.R. Giger,no
drawing of a heart from an anatomy textbook,no
"heavy-metal album cover - dark-art, evil, made in tones of white and grey",no
"attractive man reading books at night, painting by gaston bussiere, craig mullins, greg rutkowski, alphonse mucha",no
"hyperrealistim composition of the detailed single woman in a japanese kimono sitting at a extremely detailed poker table with darth vader, fireworks, river on the background, pop - art style, jacky tsai style, andy warhol style, acrylic on canvas",no
"if Pikachu were a real animal,f22",no
"a portrait of a margot robbie as an androgynous druid spirit wearing five necklaces of moons and stars, draped in transparent cloth, flat colors, occult, minimal, swirly, bust by alphonse mucha, decorative art nouveau border, astrophotography, vast cosmos, detailed book illustration, trending on artstation",no
"Deadpool fighting game, ps1, video game, gameplay, retro,",no
"lady gaga and judy garland doing carpool karaoke, lady gaga and judy garland, carpool karaoke, lady gaga, judy garland, carpool karaoke, youtube video screenshot, the late late show with james corden, higly realistic, high resolution, dashcam",no
"detailed beautiful cool male character art depicting a god, egyptian, concept art, depth of field, on amino, by sakimichan patreon, wlop, weibo, bcy. net, colorhub. me high quality art on artstation.",no
hyperrealism aesthetic photography of detailed bird car in surreal scene from detailed art house movie in style of denis villeneuve and wes anderson,no
"pixel sorting in the style of ralph steadman, gearlord digital celluar automata, underexposed film, color film grain, ultra realistic",no
"photographic portrait of a hybrid of liza minelli and holly gagnier aged 2 2, with a fringe, 8 k",no
"female bard playing guitar, ultra detailed fantasy, dndbeyond, bright, colourful, realistic, dnd character portrait, full body, pathfinder, pinterest, art by ralph horsley, dnd, rpg, lotr game design fanart by concept art, behance hd, artstation, deviantart, hdr render in unreal engine 5",no
studio face portrait of neymar jr. with muori face tribals,no
a renaissance painting off a capybara,no
"giant glowing snorlax totoro, mountain landscape, night sky, digital art, digital painting, celestial, majestic, colorful",no
a closeup of a very old man grinning at the camera whilst tandem skydiving. his extremely long flowing grey hair is blowing in the passing wind,yes
"Artwork by James Jean, Phil noto and hiyao Miyazaki; a young Japanese future samurai police girl named Yoshimi battles an enormous looming evil natured carnivorous pink robot on the streets of Tokyo; Japanese shops and neon signage; crowds of people running; Art work by studio ghibli, Phil noto and James Jean",no
Youtube thumbnail for a Tom Scott video about inspecting a bottomless pit,no
"game board that won the most awards in 2 0 2 2, fantasy, with dice, epic, cinematic, thriller",no
"Kurdish Michael Scott, still from The Office (US), ultra hd",no
"highly detailed and intricately made HD mixed media digital artwork piece of an epic fantasy comic book style portrait painting of a very beautiful and intimidating nebulapunk Medusa with symmetrical facial features and lots of large cyberpunk cybernetic bio-luminiscent snakes as hair, awesome pose, centered, full body, vibrant dark mood, unreal 5, hyperrealistic, octane render, cosplay, RPG portrait, Sci-fi, arthouse, dynamic lighting, atmospheric lighting, Aetherpunk, intricate detail, cinematic, HDR digital painting, 8k resolution, enchanting, otherworldly, sense of awe, award winning picture, Hyperdetailed, blurred background, digital airbrush painting, backlight, 3d rim light, Gsociety, trending on ArtstationHQ, maximalist, dreamscape, Rococo, Baroque, surreal dark art, iridiscent accents, Bokeh, cosmic horror, lovecraftian style, very accurately symmetrical portrait, glowing rich colors, 300 DPI, 3d final render, 3d shading, psychedelic highlights, dramatic shadows, anamorphic lens, concept art, smooth illustration, ethereal bubbles, psychedelic overtones, borg",no
"Live Action Still of Jerma in Fast Times at Ridgemont High, real life, hyperrealistic, ultra realistic, realistic, highly detailed, epic, HD quality, 8k resolution, body and headshot, film still",no
"lomographic tarkovsky film still of 4 0 years russian man with beard and sweater standing on small hrushevka 9 th floor balcony with cup of tea in winter taiga looking at sunset, cinestill, bokeh",no
scottish blackhouse designed by daniel burnham. outdoor landscaping designed by roberto burle marx. fujinon premista 1 9 - 4 5 mm t 2. 9. portra 8 0 0.,no
"symmetry!! stunning portrait of superman!! by victo ngai, kilian eng vibrant colors, dynamic lighting, digital art, winning award masterpiece, fantastically beautiful, illustration, aestheticly inspired by beksinski and dan mumford, trending on artstation, art by greg rutkowski, 8 k",no
"a argentic photography dark party with smoke and laser system in paris catacombs, les catacombes, people dancing, dark, uv, techno, bones, party, photography canon, ecstasy, illegal, alcohol,",no
“ dark polaroid of Ted Bundy”,no
"a broken statue of david, broken head, cracked head, realism drawing",no
"male, elongated figure, space suit, minimalist sketch, large shoulders, short torso, long thin legs, tiny feet, character sheet, very stylized, concept design",no
An oil portrait painting of Jennifer Love Hewitt by Rembrandt; beautiful; masterpiece,yes
"landscape, watercolor painting",no
"Snoop Dogg wearing vibrant a vibrant all over print synthwave hoodie, showing you his Pokémon card he bought earlier, cityscape background, realistic photograph",no
an avalanche of zwergschnauzers in the city,no
"painting of the muppet show character animal groove is in the heart, we're going to dance and have some fun, painted by james jean and fernando botero",no
"giant daisy flower head, girl sitting in a flower field, surreal photography, sunrise, dramatic light, impressionist painting, colorful clouds, digital painting, artstation, simon stalenhag",no
"full length photo of a fairy warrior wearing sparkly armour, highly detailed, 4 k, hdr, smooth, sharp focus, high resolution, award - winning photo",no
"full body 3d render of barack obama as a funko pop, studio lighting, white background, blender, trending on artstation, 8k, highly detailed",no
planet on milky way as beach,no
"storm at sea, waves hitting the shore and rocks, detailed, concept art, low angle, high detail, warm lighting, volumetric, godrays, vivid, beautiful, trending on artstation, by jordan grimmer, huge scene, grass, art greg rutkowski",no
