prompt,references_past
"the camel from the camel cigarettes logo with what appears to be the hazy image of a man in profile hidden in the pattern of fur on the camel, with his hands on his hips, just lined up with the camel's front legs and facing towards its rear",no
"stylised bust sculpture of Boy george, beautiful studio lighting",no
"a film still of Bill burr in a thelma and louise, high quality",no
a landscape by edward burtynsky,no
"A close-up, color studio photographic portrait of a beautiful young male model, dramatic backlighting, photo from Baazar magazine, 4k, 8k",no
"meeting of a forest nymph and a rugged traveler on a misty forest road, fantasy painting, landscape, serene, mysterious, calm, dreamlike, by hjalmar munsterhjelm, by alain gourdon, by frank frazetta, by petri ala - maunus",no
"masterpiece painting of oak trees on a hillside overlooking a creek, dramatic lighting, by william dyce",no
"art nouveau sensual queen of the garden full body portrait, loving amber eyes, a shy face, style portrait painting of François Boucher, Oil Painting, unreal 5, DAZ, hyperrealistic, octane render, Regal, Refined, Detailed Digital Art, RPG portrait, William-Adolphe Bouguereau, Michael Cheval, dynamic lighting, Highly Detailed, Cinematic Lighting, Unreal Engine, 8k, HD",yes
junji ito manga character colorful,no
c + + programming language,no
a mouse driving a mini toy car bokeh,no
"movie still of a katy sagal with a very big bust sitting at a table with lana del rey, smooth white skin, directed by Guillermo Del Toro",no
close - up realistic shot radiant white dove flying over clouds sunset ethereal vintage photograph film grain surreal awe - inspiring,no
"an ooze slime creature made of bioluminescence, fantasy, elegant, crisp 8 k line work, emissive lighting, digital painting, artstation, unreal engine, octane render, concept art, matte, sharp focus, illustration, art by james jean and justin gerard and josan gonzalez",no
"a fancy portrait of a young Scarlett Johansson as a child by Greg Rutkowski, Sung Choi, Mitchell Mohrhauser, Maciej Kuciara, Johnson Ting, Maxim Verehin, Peter Konig, Bloodborne, macro lens, 35mm, 8k photorealistic, cinematic lighting, HD, high details, atmospheric,",no
"A folding knife, highly detailed",no
"the justices of the supreme court but it is a slice of life anime, by dan mumford, yusuke murata, makoto shinkai, ross tran, intricate detail, cinematic, 8 k, cel shaded, unreal engine, featured on artstation, pixiv, anime style",no
"majestic humble long brown haired beardless slick brad pitt as vampire louis du point du lac portrait, luxurious indoor setting, atmospheric lighting, painted, voluptuous, menacing, intricate, volumetric lighting, rich deep colours masterpiece, sharp focus, ultra detailed, by leesha hannigan, ross tran, thierry doizon, kai carpenter, ignacio fernandez rios",no
"single flooded simple wooden garden, very coherent and colorful high contrast!! masterpiece by rene magritte simon stalenhag carl spitzweg syd mead norman rockwell edward hopper james gilleard, minimalist, dark shadows, sunny day, hard lighting",no
"full head and shoulders, beautiful porcelain female person, mixed with three giant frog spawn eyes, smooth, delicate facial features, white detailed eyes, white lashes, 3 d white shiny thick, larg tentacles and eyeballs, background is an empty art gallery, by daniel arsham and james jean, featured in pictoplasma",no
"medusa gorgon rogue with hissing snake hair, dnd character, leather armor, portrait, matte fantasy painting, deviantart artstation, by jason felix by steve argyle by tyler jacobson",no
"a humanoid bipedal upright zombie that strongly resembles a hamburger, professional food photography",no
"closeup of gorgeous inspiring girl enthusiastically waving a red flag over her head dancing with celebrating crowd in a Mandelbrot fractal bustling modern Damascus by Craig Mullins, ilya kuvshinov, krenz cushart, artgerm trending on artstation by Edward Hopper and Dan Mumford and WLOP and Rutkovsky, Unreal Engine 5, Lumen, Nanite",yes
"a dramatic epic ethereal stunning beautiful and insanely detailed matte painting of a Blade Runner movie still, lens flares in the style of JJ Abrams movies, atmospheric and vaporwave composition, digital art by Kilian Eng and Jean Giraud and Shaun Tan and Simon Stalenhag, winning-award masterpiece, fantastic, octane render, 8K HD Resolution, High quality image",no
"unsettling rubbery mutant with thin lips and suspicious expression, wearing science fiction ss uniform by science fiction docks at sunset, by alphonse mucha, deak ferrand, simon stalenhag, and greg rutkowski",no
"john paul ii as a superhero holding kid, super realistic,",no
Tyrannosaurus with feathers walks in its natural habitat,yes
"movie scene, assassin waiting outside a house in his car, silenced pistol, beautiful wealthy residential street by emmanuel lubezki",no
robot by jean - baptiste monge,no
"medium - shot, moody reddish cat with sharp claws, yawning, sits on a book that lays on a window - sill, sea outside, cinematic lighting, highly detailed, digital art, oil painting, highly detailed, sharp focus, matte painting, renaissance painting, by kinkade, by alphonse mucha, by leyendecker, by vermeer,",no
"duotone yelow black white concept illustration of 3 / 4 portrait of penguin as detailed steampunk automaton cyborg with plague doctor beak mask. cinematic volumetric lighting. golden ratio accidental renaissance. by sachin teng and sergey kolesov and ruan jia and heng z. graffiti art, scifi, fantasy, hyper detailed. octane render. concept art. trending on artstation",no
"Line art of philosopher deep in thought, dissolving into the air. Trending on artstation",no
very wellmade photo of young Jim Carrey as a scifi futuristic cyberpunk hacker,no
"stunning cinematic realistic back end shot with an upward angle, of a beautiful elegant anthropomorphic hot robot female dragon, well designed highly detailed cute female dragon head with slick eyes, looking back at the camera with a smirk, well armored, detailed claws, high quality, HD octane render, fantasy, furry art, Artstation, Deviantart, Furaffinity",no
"photo of a cute shrek squishmallow, realistic,",no
a highly detailed renaissance oil painting of an anthropomorphic raven dressed in elegant tudor clothes by hans holbein,yes
golden retriever,no
"Anime girl snuggles toy, anime, 8k",no
"film still, extreme far view, the weeknd, jungle, vietnam door gunner, apocalypse now, associated press,, 2 6 mm, kodak ektachrome, blue tint expired film",no
"a detailed picture of jesus cleansing the temple, thrown tables, scattered gold coins, fleeing merchants, fantasy, intricate, elegant, highly detailed, digital painting, artstation, matte, sharp focus, illustration, art by greg rutkowski and rembrandt",yes
"An advertisement for a gallery that sells African artifacts, black and white, colonial, African Arts magazine, 70s",yes
"double yellow - headed amazon parrot sitting on a perch next to a gaming computer, 3 5 mm photography, highly detailed, cinematic lighting",no
"macro photo of an intricate mechanic spider, round gears visible from on inside, on the background of a weird magical mechanical forest. Very detailed 8k. Fantasy cyberpunk horror. Sharp. Cinematic post-processing",no
"a beautiful first nation woman, ultra detailed colored pencil drawing in style bellerose and desjarlais,",no
"tom hardy as henry dorsett case, cyborg, hacker, cyberpunk, painted by seb mckinnon, high detail, dramatic light, digital art, painted by greg rutkowski, promotional movie posterart, trending on artstation",no
"Margot Robbie as a mermaid in the water, sexy look, cinematic, ray tracing reflection, 4k, hyper realistic, super detailed",no
"An intricate, extremely detailed painting in a style of rembrandt featuring a river in Europe, surrounded by trees and fields. A dinghy is slowly moving through the water. Sun is shining.",no
"hyperrealism close-up mythological portrait of a huge number of yellow lily flowers merged with female, blue palette, pale skin, wearing silver silk robe, in style of classicism",no
"gothic creature character face detail designs, Kim Jung Gi, Greg Rutkowski, character sheet, Darek Zabrocki, Karlkka, Jayison Devadas, Phuoc Quan, trending on Artstation, 8K, ultra wide angle, pincushion lens effect",no
"league of legends sneaky cosplay photo giant crab princess, award winning thighs",no
