prompt,references_past
"a highly detailed cinematic full length body shot color photograph of timothee chalamet as a star fleet officer from star trek discovery, ultra realistic, depth, beautiful lighting, by richard avedon and annie leibovitz and arnold newman, photorealistic, hyperrealistic, octane, epic composition, hasselblad camera, 5 0 mm, sharp focus, perfect facial symmetry",no
"red cat shaped like totoro looking into large cave entrance in a lush forest, beautiful ambiance, sunset, studio ghibli style, by hayao miyazaki, sharp focus, highly detailed, 4k",no
"female self - portrait, yoga, pancakes, vines, smudged wet paint, berries, mythology, dodecahedron, sage and herbs, octopus, surgical supplies, mushrooms, plants with roots in scientific glassware, candle dripping white wax, berry juice drips, neoexpressionism, surrealism, acrylic and spray paint and oilstick on canvas",no
"realistic detailed image of Action Figures brought to life by Ayami Kojima, Amano, Karol Bak, Greg Hildebrandt, and Mark Brooks, Neo-Gothic, gothic, rich deep colors. Beksinski painting, part by Adrian Ghenie and Gerhard Richter. art by Takato Yamamoto. masterpiece",no
"a long forgotten creature with a labyrinth on the head, in the style of tomasz alen kopera and fenghua zhong and peter mohrbacher, mystical colors, rim light, beautiful lighting, 8 k, stunning scene, raytracing, octane, trending on artstation",no
johnny depp's face on us dollor,no
"Dark Souls video game boss concept, realistic, rendered in Octane",no
"fractal og ronaldo nazario r 9 short haircut wearing number nine 2 0 0 2 world cup brazil goal, surreal collage poster art jason shawn alphonse mucha james jean liam brazier victo ngai tristan eaton, yellow and green",yes
"digital character concept art by artgerm and greg rutkowski and alphonse mucha. portrait of a young fourteen year old boy, like a young god, beautiful, holding a staff, detailed, poster art, light effect, glowing, hyper detail, intricate, elegant, digital painting, artstation, smooth, sharp focus",no
"hyperrealism close-up mythological portrait of a medieval blond female merged with huge number of flowers in style of classicism, pale skin, wearing silver silk robe, blue palette",no
3D render of a pink humanoid jellybean with one white circular eye and two black pupils,no
"girl wearing goggles, futuristic stylist clothing | | fine detail!! anime!! realistic shaded lighting!! poster by ilya kuvshinov katsuhiro otomo ghost - in - the - shell, magali villeneuve, artgerm, jeremy lipkin and michael garmash and rob rey",no
hamster made out of rainbow crystals,no
"photo wallpaper sport car gran turismo 7 forza horizon need for speed fast and furious 5 unreal engine supercar hypercar game concept car octane render, 4 khd 2 0 2 2 3 d cgi rtx style chrome reflexion global illumination ray tracing hdr arstation pixar and disney unreal",no
georges braque painting mix of naples,no
"An anthropomorphic blue rhino wearing warrior armor, highly detailed, digital painting, artstation, concept art, smooth, sharp focus, studio light, by Jason Chan and riot studios,",no
"a cinematic!! headshot photograph!! of a happy male, looking through frosted glass, dirt, film still, cinematic lighting, by bill henson, jeremy mann",no
"vinesauce joel pointing at vinesauce vinny saying bogan burger, meme, realistic, hdr, clear image,",no
illustration of a book club meeting,no
"a fresco of a crusader standing in a church, emotional composition, featured on artstation, by Giotto di Bondone",yes
"fullbody oil painting of tracer overwatch in the style of sophie anderson,",no
"Anthropomorphic iguana hooded warrior, evil sword. Matte painting by craig mullins and Anato Finnstark style of magic the gathering, dark fantasy, style of game of thrones, concept art trending on artstation, 4k, insane details",no
"league of legends akali as a Barbie doll. Kunai-weilding, green facemask, green outfit. PVC figure 12in.",no
"extraterrestrial beast by wayne barlow, norman rockwell, boris vallejo",no
"i find shelter, in this place, undercover, hideaway, but can you hear, when i say, i have never felt this way",no
monster stat block for D&D,no
"japanese style shrine on top of a misty mountain overgrown, hyper realistic, lush gnarly plants, 8 k, denoised, by greg rutkowski, tom bagshaw, james gurney cinematic lighting",no
jesus flipping the bird,no
too many fire breathing geese terrorizing the golf course,no
"mirta legrand's heads floating in a fishbowl with cybernetic tubes in a robot body sitting at the table having lunch with cyborgs in the apocalypse. cyberpunk movie, octane render",no
"a mythical being with four faces: that of a lion, an ox, an eagle, and a human. They have straight legs, four wings, and bull hooves for feet that gleam like polished brass. One set of wings covers their body, and the other is used for flight, highly detailed, trending on artstation, 4k, vibrant",no
jimi hendrix as a viking riding a mechanical robot bear through the russian forest by keith thompson,no
"A three color offset photography of the Avengers, exhibition, 60s style",no
"the shadow creature in the corner of the bedroom, dark film still from horror movie master, a polaroid picture taken at midnight",no
"hyperdetailed photo of a serious woman with light blue eyes, very short hair, in a cybercity, in front of smoke behind, wearing flannel suit, inside berghain, classic, photo 3 5 mm leica, hyperdetail, 8 k, very detailed, fine face",no
"highly detailed portrait of wasteland long curly white ice shard hair ninja mask curvy physique lady, stray wiring by atey ghailan, james gilleard, by joe fenton, by greg rutkowski, by greg tocchini, by kaethe butcher, 4 k resolution, gradient blue, cyan, black and white color scheme!!! ( ( snowy glaciated robotic dystopian city background ) )",no
film still from the movie chappie of the robot chappie furry anthro anthropomorphic stylized cat ears head android service droid robot machine fursona,no
"hyper detailed 3d render like a Oil painting - Aurora (Singer) seen Eating of the Strangling network of yellowcake aerochrome and milky Fruit and Her delicate Hands hold of gossamer polyp blossoms bring iridescent fungal flowers whose spores black the foolish stars by Jacek Yerka, Mariusz Lewandowski, Houdini algorithmic generative render, Abstract brush strokes, Masterpiece, Edward Hopper and James Gilleard, Zdzislaw Beksinski, Mark Ryden, Wolfgang Lettl, hints of Yayoi Kasuma, octane render, 8k",no
a minimal modern building with futuristic top standing in the desert with a strange vessel flying above james turell,no
"Dark-toned product photos,  medium shot, new Uzi submachine-gun, 4K, Vintage",yes
"hope concept art, blunt borders, golden ratio",no
"a highly detailed illustration of bearded short haired fade african god of lightning, wearing gold chains on neck and arms, evil summoning lightning pose, moonlit clouds background, muscular, intricate, elegant, highly detailed, centered, digital painting, artstation, concept art, smooth, sharp focus, league of legends concept art, WLOP",no
"joe biden as a cowboy robbing a bank, photo realistic",no
"a drawing of a beautiful cottage, with a lush grass lawn, featuring a tree in the style of a garfield comic",no
"elegant celestial orgasm detailed and highly reliefed analogue mixed media collage with canvas texture in style of conteporary art, punk art, hyperrealistic beautiful face, photorealistic, expressionism, masterpiece, perfect composition, spectacular quality, intricate oil details",no
"fantasy castle, fantasy artwork, very very very beautiful scenery, hd, hdr, ue5, ue6, unreal engine 5, cinematic 4k wallpaper, 8k, ultra detailed, high resolution, artstation, award winning",no
"1971 film still from an Italian pulp film of Maya Hawke in her school uniform as the Queen of tentacles clothed completely in silk looking at you intensely with seductively serious eyes while being brainwashed by the Squid King. ultra detailed painting at 16K resolution and epic visuals. epically surreally beautiful image. amazing effect, image looks crazily crisp as far as it's visual fidelity goes, absolutely outstanding. vivid clarity. ultra. iridescent. mind-breaking. mega-beautiful pencil shadowing. beautiful face. Ultra High Definition. the artwork is labeled: ultra detailed painting at 16K resolution and epic visuals. epically surreally beautiful image. amazing effect, image looks crazily crisp as far as it's visual fidelity goes, absolutely outstanding. vivid clarity. ultra. iridescent. mind-breaking. mega-beautiful pencil shadowing. beautiful face. Ultra High Definition.. metallic painting.",yes
(((((1950s fairy tale city . muted colors.))))) by Jean-Baptiste Monge !!!!!!!!!!!!!!!!!!!!!!!!!!!,yes
"John Cena as final fantasy Viii main character, high quality CG, game 3d cutscene FMV",no
"evil human giant baby with a robo arm in a diaper is taller than office buildings, goes destroying buildings under his feet, art, illustration, 3 d, render",no
