prompt,references_past
barack obama by alex grey pink purple orange color palette very detailed clear focus,no
"“a large black and white cat, dressed as a desert traveller, travelling the arabian desert at night, accompanied by a pretty 21 year old indian woman, painted by edward poynter”",no
"a modern reincarnation of the old selenium greek god of hunt known as artemixel, myth portraited by moebius himself with love, detail and care",yes
sauron as a hearthstone card,no
"A brain entranced by hypnotic rip tides, rivaling shards of hash mix art",no
"gigachad with the face of anonymous, backlit, rim highlights, intricate detail, beautiful composition",no
"a red fox and a ginger teenage girl at dark forest where the trees are huge, by ori toor and escher, ultra realistic, digital painting, vibrant color, sunset, dramatic ligthing, cinematic, octane render, futured",no
"hyper detailed 3d render like an Oil painting - Portrait of Viktor Orban looking at a skull by Jacek Yerka, Mariusz Lewandowski, Houdini algorithmic generative render, Abstract brush strokes, Masterpiece, Edward Hopper and James Gilleard, Zdzislaw Beksinski, Mark Ryden, Wolfgang Lettl, hints of Yayoi Kasuma, octane render, 8k",no
"godzilla with the head of a cat, hybrid of Godzilla and cat,",no
worm with saul goodman's head,no
"king ramkhaheang of sukhothai, close portrait, historical, ethnic group, traditional tai costume, sukhothai headset, leather shoulder armor, fantasy, intricate, with leather armor cross onbare chest, elegant, loin cloth, highly detailed, oill painting, artstation, concept art, matte, sharp focus, illustration, hearthstone, art by earl norem",yes
"Propaganda poster of a astronaut gorilla, sticker, highly detailed, colorful, illustration, drama, smooth and clean vector curves, no jagged lines, vector art, smooth",no
Muscular Viking Fights against Templar Cinematic 4K,no
"isometric view of dark souls anor londo, seperated game asset, transparent background, cory loftis, james gilleard, atey ghailan, makoto shinkai, goro fujita, studio ghibli, rim light, exquisite lighting, clear focus, very coherent, soft painting, joe biden",no
Cyberpunk Atlantis. Underwater city,no
1979 OMNI Magazine Cover of a lizard man at a desk with a large circular window to neo-Tokyo streets behind him. in cyberpunk style by Vincent Di Fate,no
"painting of Martha's Vineyard, 1937, in the style of Pablo Picasso's 'Guernica'.",yes
"woman very upset that she dropped her sandwich on the floor and starts bawling and crying, High Definition detail, 8K, photography",no
An angry spider in a bowl of spaghetti,no
"highly detailed vfx portrait of an angelic gundam with wings of feathers beam saber fighting in space with a beam gun, unreal engine, greg rutkowski, loish, rhads, beeple, makoto shinkai and lois van baarle, ilya kuvshinov, rossdraws, tom bagshaw, alphonse mucha, global illumination, detailed and intricate environment",no
