prompt,references_past
"film still, portrait of tarzan walk on the street of new york, by charlotte grimm, natural light, detailed face, beautiful features, symmetrical, 8 k, medium - format print, half body shot",no
realistic powerlines,no
a beautiful girl with long hair and with iridescent skin by kehinde wiley,no
"in the style of taran fiddle, cartoon anthropomorphic alligator, symmetrical face, symmetrical eyes, red scales on his back, yellow scale on his belly and chest, male, waring a hawaiian shirt, cgsociety",no
"space dream, illustration, rim light, top light, perfectly shaded, spring time, slight overcast lighting, hyper realistic cinematic art 4 k great view high quality",no
"giant asgard demon attacking an encampment during a blizzard, highly detailed, digital illustration, artstation, concept art, matte, sharp focus, illustration, dramatic, full moon, art by artgerm and greg rutkowski and alphonse mucha",no
"digging board full of sashimi, sausages and hardboiled eggs",no
"Deer in Sherwood Forest, full frame, highly detailed, digital painting, artstation, concept art, smooth, sharp focus, illustration, art greg rutkowski and alphonse mucha",no
"jeffrey dahmer elton john portrait, polaroid photo, perfect photo, photo pinterest",no
"Fantasy androgynous humanoid with green skin and flowers in hair by Larry Elmore, symmetrical face concept art, octane render unreal engine meta humans, artstation",no
"portrait of pretty princess with perfect skin, glowing, ornate and intricate blue jewelry, jaw dropping beauty, glowing background lighting, white accent lighting, hyper detailed, 4 k octane render",no
"Kim Kardashhian as a elf on a beautiful meadow, morning, art by Artgerm and Greg Rutkowski and Alphonse Mucha and miro manara, unreal 5, DAZ, hyperrealistic, octane render, RPG portrait, ambient light, dynamic lighting",no
"Kanye West as santaclaus in 'Gears of War', splash art, movie still, cinematic lighting, detailed face, dramatic, octane render, long lens, shallow depth of field, bokeh, anamorphic lens flare, 8k, hyper detailed, 35mm film grain",no
"jason momoa as a steampunk cyborg, portrait, western, steampunk, duster, fantasy, intricate, elegant, highly detailed, digital painting, artstation, concept art, sharp focus, illustration, art by artgerm and greg rutkowski and alphonse mucha",no
"Portrait of very very very very very very beautiful Latina woman, spacesuit, purple eyes, intricate, elegant, highly detailed, digital painting, artstation, concept art, smooth, sharp focus, illustration, art by artgerm and greg rutkowski and alphonse mucha",no
hyperralism pineapple express ( 2 0 0 8 ) movie still photography of real detailed north korean kim chen with detailed face smoking high detailed weed and reviewing weed bush in detailed basement bedroom ultra violet light,no
"Gandalf the grey casting a bee spell, crimson led, glowing, D&D, fantasy, intricate, elegant, highly detailed, digital painting, artstation, concept art, matte, sharp focus, illustration, hearthstone, art by Artgerm and Greg Rutkowski and Alphonse Mucha",no
"platform door of ancient building, dream, cloud, tintal effect, super detail, 8 k, volume light, ultragreen, chinese traditional color tone, by hayao miyazaki and lee madgwick, trending on artstation",no
