prompt,references_past
"intricate foliage beauty double exposure portrait, artstation, tony sart, photorealism, grayscale, otherworldly fantasy illustration, by artgerm",no
jesus christ smoking a blunt,no
"boy hugging puppy by disney concept artists, blunt borders, rule of thirds",no
"groot, hyper detailed, digital art, trending in artstation, cinematic lighting, studio quality, smooth render, unreal engine 5 rendered, octane rendered, art style by klimt and nixeu and ian sprigger and wlop and krenz cushart",no
"the empress, tarot, beautiful border, by alfons maria mucha, highly detailded",no
"painting treasure on sea of thieves game smooth median photoshop filter cutout vector, behance hd by jesper ejsing, by rhads, makoto shinkai and lois van baarle, ilya kuvshinov, rossdraws global illumination",no
"portrait of scarlett johansson as an evil demon, colourised, face portrait, epic, tragic, military art, fantasy, dieselpunk, hd shot, digital portrait, beautiful, artstation, comic style, by artgerm, guy denning, jakub rozalski, magali villeneuve and charlie bowater",no
"friendly guy and small creature , with Fragile looking character portrait face made in Ghibli art ,highly detailed art, beautiful scene, sharp focus, smooth, 8k, anime art,",no
"🤿🎧🚧 cyberpunk police trooper in a military vest ( blade runner 2 0 4 9, cyberpunk 2 0 7 7 ). orientalist portrait by john william waterhouse and james gurney and theodore ralli and nasreddine dinet, oil on canvas. cinematic, hyper realism, realistic proportions, dramatic lighting, high detail 4 k",no
still of dua lipa in late 9 0 s terminator tv show,no
"low - angle medium shot of a bug space alien from the future on the first day of driver's ed learns to parallel park. 8 k, 4 k, hq, 3 d render, digital art, dramatic lighting, comedy, science fiction, hyper realistic, ultra detailed. style of fifth element ( film ) wall - e ( film )",no
"soft bokeh front shot photo of a mclaren concept hyper car, cinematic, fine details, symmetrical, 4 k, digital art, wallpaper",no
,error
"rainbow flag, logo, simplistic 3 d",no
"suzu hirose as chinese warrior princess at the battle of helms deep, background: battle scene, clear makeup, clean hair, dry skin, clear skin, airbrushed, bright eye makeup, warrior body, photo by mario testino, 8k octane render, cinematic, hyper detailed, micro details, insanely detailed, trending on artstation, concept art",yes
the devil riding on the back of a goat 3D render.,no
a dog wearing cowboy clothes,no
"Allegory of Wikipedia and encyclopedic knowledge painting by Sandro Botticelli, highly detailed, renaissance art, 8k",yes
"detailed portrait center full shot of the cowardly lion from oz with apple trees, 8k",no
"tiny toons in real life sitting around a campfire telling stories, photographic, 3D, UE5, photorealistic, ultrarealistic, hyper realistic, drum scanner, dark vignette, burning embers, nostalgic, muted colors, slightly drunk, candy rush, autochrome, tranquil, starry night, 4K, 8K, HQ",yes
"of river rapids through a forest with strange cute friendly happy creatures with huge eyes, mouth, long tongue and round teeth appearing from the water, in the style of gehry and gaudi, macro lens, shallow depth of field, highly detailed, digital painting, trending artstation, concept art, illustration, cinematic lighting, vibrant colors, photorealism, epic, octane render",no
"in an abandoned house a slimy and non - human creature with veins and slime, photograph from 1 9 9 3 with amateur flash",yes
"bard playing lute, full body, hyper realistic, extremely detailed, dnd character art portrait, dark fantasy art, intricate fantasy painting, dramatic lighting, vivid colors, deviantart, artstation, by edgar maxence and caravaggio and michael whelan and delacroix.",no
"Wakandan Beyonce profile picture by Sachin Teng, asymmetrical, Organic Painting , Matte Painting, geometric shapes, hard edges, graffiti, street art:2 by Sachin Teng:4",no
