prompt,references_past
"a giantic retrofuturistic computer with a lot of button potenciometers and iron cables played by a antropomorphic elephant with pink head and green body, futuristic, cyberpunk, biomechanical, xenomorphic, photorealistic, ultra detailed, 8 k, chomatic aberration, dof",no
"a lemon man, digital art",no
"esthetic beautiful woman models painted by Alfons Mucha, Art Deco, hot, forest on background, banner",no
Mr. Bean as Mona Lisa by Leonardo da Vinci,yes
"hulking brute demon sitting on throne in science fiction hall, by sergey kolesov and lawrence alma tadema and norman rockwell and greg staples and craig mullins and john berkey and rick berry and jeremy mann, artstation creature art",no
"movie still by tarkovsky of a giant squid riding a bike, in an ornate tiny neoclassical room, cinestill 8 0 0 t 3 5 mm monochrome, high quality, heavy grain, high detail, panoramic, ultra wide lens, cinematic composition, dramatic light, anamorphic, raphael style, piranesi style",no
"lisa frank optimus prime, beautiful digital art",no
"head portrait of fresh faced young bjork as a zombie, 7 days to die zombie, gritty background, fine art, award winning, intricate, elegant, sharp focus, cinematic lighting, digital painting, 8 k concept art, art by michael hussar, art by brom, art by guweiz and z. w. gu, 8 k",no
"concept art of a cultist in dark robes, lovecraftian elements, good illumination, detailed, intricate, artstation",no
"close - up renaissance portrait of an iridescent art deco lady gaga, reflective detailed textures, highly detailed fantasy science fiction painting by moebius, norman rockwell and william holman hunt. modern industrial shaman, rich colors, high contrast. artstation",no
a cute little girl with light brown wavy curly hair and blue eyes sitting amidst piles of pumpkins. beautiful cute highly detailed face. she is wearing a crown of autumn leaves. autumn and fall and halloween themed painting by artgerm and greg rutkowski and bouguereau.,no
"serene deva of the golden blood mythos beloved (dreamy) gnostic fog, award winning oil painting, chromatic aberration sharp colors",no
elon musk punching oprah,no
"A cosmic girl with big and cute eyes, holding the earth || VERY ANIME, fine-face, realistic shaded perfect face, fine details. Anime. realistic shaded lighting poster by Ilya Kuvshinov katsuhiro otomo ghost-in-the-shell, magali villeneuve, artgerm, Jeremy Lipkin and Michael Garmash, Rob Rey and Kentarõ Miura style, trending on art station",no
"Emma Watson as Princess Leia, posing for a Portrait. Still from Star Wars: A New Hope. 4K HD Wallpaper. Premium Prints Available.",no
oil painting of a shiba inu next to a dogecoin logo,no
a painting of low earth orbit space city under war by john harris. sharp edges. 8 k. ultra clear detailed,no
fungus the bogeyman,no
"the crow as sandman, 1 9 2 0 movie poster",yes
"A mugshot portrait of a man who looks like Jerma985 with short length wavy hair and a slightly receded hairline, wearing mid 1980s menswear in the late 1980s, taken in the late 1980s, grainy, realistic, hyperrealistic, very realistic, highly detailed, very detailed, extremely detailed, detailed, trending on artstation, front facing, front view, headshot and bodyshot, detailed face, very detailed face",yes
kaiju action figure portrait by jason edminton,no
"unreal engine, tony sart, table, map, wizards laboratory, mortar, pestle, scales, magic book, beaker, energy",no
"a beautiful blond genetically engineered male cyborg, super evil red and black glowing with long curly blond hair, fighting with angles, by Julian calle, wlop, Denis Villeneuve, greg rutkowski and thomas kinkade, Finnian MacManus, Syd Mead, Trending on artstation, white and yellow scheme, 8k, wide-angle lens, Unreal Engine",no
a Raven with dream of the endless sandman Morpheus by Darrell k. Sweet Jason Felix Ross Tran Peter Mohrbacher,no
"a alien monkey from half - life, digital art",no
"glock 1 7, art by adrien roose, furaffinity, extremely detailed, digital painting, concept art, smooth, sharp focus, illustration, trending ",no
"fallout 7 6 retro futurist illustration art by butcher billy, sticker, colorful, illustration, highly detailed, simple, smooth and clean vector curves, no jagged lines, vector art, smooth andy warhol style",no
the death of the dinosaurs,yes
"galaxy, view from space, cinematic, by greg rutkowsk, digital painting, unreal engine, volumetric lighting, contrast, cinematic lighting, vibrant colors, in the style of dan mumford",no
huge goat - like beast with mouth opening unnaturally wide to reveal rows of razor - sharp teeth,no
george clooney made out of polymer clay detailed sculpture trending on artstation,no
"Emma Watson for Victorian Secret, perfect face, hot summertime hippie, psychedelic swimsuit, swimming pool in home, cloudy day, full length shot, XF IQ4, 150MP, 50mm, f/1.4, ISO 200, 1/160s, natural light, Adobe Photoshop, Adobe Lightroom, DxO Photolab, Corel PaintShop Pro, rule of thirds, symmetrical balance, depth layering, polarizing filter, Sense of Depth, AI enhanced",no
"dramatic lightning, photo 1 5 mm, wide, flower in the sea",no
"megan fox as beautiful mountains, double exposure effect, medium sized tattoo sketch, amazing detail, trending on pinterest, in the style of brandon kidwell",no
"kai havertz walking into the stamford bridge stadium, crowd cheering, bright lights, clear image, award winning dslr photography, global illumination, radiant lighting",no
"steve carell as yondu udonta, movie still, photorealistic, 8 k",no
"illumination of the matterhorn in the colors of indian flag, projected illuminated on the matterhorn mountain at night",yes
rare transcendental artifacts and gifts from the extra - dimensional beings at the end of time,no
"portrait of a bald man with a big orange beard, digital art, artstation cgsociety masterpiece",no
"hero world elden ring, behance hd by jesper ejsing, by rhads, makoto shinkai and lois van baarle, ilya kuvshinov, rossdraws global illumination",no
"byzantine fresco portrait of woman in shining golden armor, high production value, intricate details, high resolution, hdr, high definition, masterpiece, realistic, ultrarealistic, highly detailed, hd, sharp focus, non blurry, sharp, smooth",no
full - color cinematic movie still from the 2 0 0 8 pixar animated film wall - e starring r. o. b. the robot from the nintendo entertainment system. 1 9 8 0 s - style retrofuturism. high - definition 3 d - rendered animation.,yes
"a beautiful painting of a sence about a panorama of rivers and mountains ， red - crowned cranes, by victo nagi and yuumei, trending on artstation, ultrawide viewn and highly detailed matte paintingn, colorful, - h 6 4 0",no
"Harry Potter playing soccer, D&D, fantasy, intricate, cinematic lighting, highly detailed, digital painting, artstation, concept art, smooth, sharp focus, illustration, art by Artgerm and Greg Rutkowski and Alphonse Mucha",no
a cute cocker spaniel dog in the style of alphonse mucha,no
Giant head of david copperfield with four wheels,no
gohan as a mutant cyborg in the style of anti - art trending on artstation deviantart pinterest detailed realistic hd 8 k high resolution,no
"portrait of emma watson, tarkovsky film grain, kodachrome, dense mountains, long black hair, cloth, heavy fog, hudson river school, 4 k, dramatic lighting, sunrise, hayao miyazaki, masashi ando, nizou yamamoto, kazuo oga, joe hisaishi, yoji takeshige, naoya tanaka",no
beautiful woman with blonde hair side profile,no
“1980s Bentley Bentayga”,no
